571	2010-01-24 00:00:00.0	3
1851	2010-01-24 00:00:00.0	1
NULL	2010-01-24 00:00:00.0	2
1837	2010-01-24 00:00:00.0	1
2445	2010-01-24 00:00:00.0	2
81	2010-01-31 00:00:00.0	1
2282	2010-01-31 00:00:00.0	3
728	2010-01-31 00:00:00.0	3
NULL	2010-01-31 00:00:00.0	2
556	2010-01-31 00:00:00.0	2
1822	2010-01-31 00:00:00.0	3
1947	2010-01-31 00:00:00.0	1
600	2010-01-31 00:00:00.0	6
NULL	2010-01-31 00:00:00.0	3
1828	2010-01-31 00:00:00.0	6
1893	2010-01-31 00:00:00.0	3
2250	2010-01-31 00:00:00.0	6
1388	2010-01-31 00:00:00.0	2
1808	2010-01-31 00:00:00.0	6
2125	2010-01-31 00:00:00.0	3
1682	2010-02-06 00:00:00.0	1
151	2010-02-06 00:00:00.0	2
NULL	2010-02-06 00:00:00.0	7
NULL	2010-02-06 00:00:00.0	2
NULL	2010-02-06 00:00:00.0	3
1829	2010-02-06 00:00:00.0	3
1826	2010-02-06 00:00:00.0	7
2164	2010-02-06 00:00:00.0	1
1844	2010-02-07 00:00:00.0	1
1821	2010-02-07 00:00:00.0	2
1823	2010-02-07 00:00:00.0	3
1830	2010-02-07 00:00:00.0	3
NULL	2010-02-07 00:00:00.0	3
2285	2010-02-07 00:00:00.0	3
NULL	2010-02-07 00:00:00.0	3
1833	2010-02-07 00:00:00.0	3
612	2010-02-13 00:00:00.0	3
2106	2010-02-13 00:00:00.0	3
1858	2010-02-13 00:00:00.0	1
1947	2010-02-13 00:00:00.0	5
257	2010-02-13 00:00:00.0	1
571	2010-02-14 00:00:00.0	1
2185	2010-02-14 00:00:00.0	2
2239	2010-02-14 00:00:00.0	1
2239	2010-02-14 00:00:00.0	3
1123	2010-02-14 00:00:00.0	6
477	2010-02-19 00:00:00.0	2
1146	2010-02-19 00:00:00.0	5
1821	2010-02-19 00:00:00.0	4
NULL	2010-02-19 00:00:00.0	2
1837	2010-02-19 00:00:00.0	1
NULL	2010-02-19 00:00:00.0	7
NULL	2010-02-19 00:00:00.0	2
1901	2010-02-20 00:00:00.0	3
1812	2010-02-20 00:00:00.0	2
1904	2010-02-20 00:00:00.0	7
1815	2010-02-20 00:00:00.0	3
1865	2010-02-20 00:00:00.0	4
2171	2010-02-20 00:00:00.0	3
2396	2010-02-20 00:00:00.0	1
1810	2010-02-20 00:00:00.0	2
8	2010-02-20 00:00:00.0	4
1470	2010-02-20 00:00:00.0	1
1820	2010-02-20 00:00:00.0	3
1900	2010-02-20 00:00:00.0	7
1849	2010-02-21 00:00:00.0	1
NULL	2010-03-05 00:00:00.0	1
2359	2010-03-05 00:00:00.0	1
1827	2010-03-05 00:00:00.0	1
563	2010-03-05 00:00:00.0	5
2391	2010-03-05 00:00:00.0	1
NULL	2010-03-05 00:00:00.0	5
1907	2010-03-05 00:00:00.0	3
1828	2010-03-05 00:00:00.0	2
1869	2010-03-06 00:00:00.0	6
2195	2010-03-06 00:00:00.0	5
NULL	2010-03-06 00:00:00.0	5
891	2010-03-06 00:00:00.0	6
1937	2010-03-06 00:00:00.0	5
1813	2010-03-06 00:00:00.0	1
82	2010-03-06 00:00:00.0	3
1853	2010-03-06 00:00:00.0	1
1923	2010-03-06 00:00:00.0	1
1844	2010-03-06 00:00:00.0	1
2066	2010-03-07 00:00:00.0	1
NULL	2010-03-07 00:00:00.0	4
1858	2010-03-13 00:00:00.0	1
NULL	2010-03-13 00:00:00.0	1
496	2010-03-13 00:00:00.0	2
NULL	2010-03-13 00:00:00.0	2
NULL	2010-03-13 00:00:00.0	1
NULL	2010-03-13 00:00:00.0	1
1839	2010-03-14 00:00:00.0	6
NULL	2010-03-14 00:00:00.0	4
NULL	2010-03-14 00:00:00.0	3
1831	2010-03-21 00:00:00.0	1
634	2010-03-21 00:00:00.0	4
680	2010-03-21 00:00:00.0	2
1829	2010-03-21 00:00:00.0	1
2431	2010-03-21 00:00:00.0	3
2420	2010-03-21 00:00:00.0	3
2200	2010-03-21 00:00:00.0	4
2220	2010-03-21 00:00:00.0	2
NULL	2010-03-21 00:00:00.0	2
1841	2010-03-21 00:00:00.0	4
1886	2010-03-21 00:00:00.0	2
1811	2010-03-21 00:00:00.0	2
2002	2010-03-21 00:00:00.0	5
1825	2010-03-21 00:00:00.0	1
1813	2010-03-21 00:00:00.0	6
2192	2010-03-21 00:00:00.0	3
1843	2010-03-21 00:00:00.0	3
2375	2010-03-21 00:00:00.0	3
2199	2010-03-21 00:00:00.0	3
2423	2010-03-27 00:00:00.0	3
